2015-08-17 14:47:17	0
2015-08-17 14:47:18	2241
2015-08-17 14:47:19	5552
2015-08-17 14:47:21	8856
2015-08-17 14:47:22	11891
2015-08-17 14:47:23	15153
2015-08-17 14:47:24	18506
2015-08-17 14:47:25	21913
2015-08-17 14:47:26	25341
2015-08-17 14:47:27	28595
2015-08-17 14:47:28	32139
2015-08-17 14:47:29	35520
2015-08-17 14:47:30	38851
2015-08-17 14:47:31	42143
2015-08-17 14:47:32	45404
2015-08-17 14:47:33	48669
2015-08-17 14:47:34	52002
2015-08-17 14:47:35	55216
2015-08-17 14:47:36	58548
2015-08-17 14:47:37	61368
2015-08-17 14:47:38	63622
2015-08-17 14:47:39	67093
2015-08-17 14:47:40	69801
2015-08-17 14:47:42	73045
2015-08-17 14:47:43	76042
2015-08-17 14:47:44	78790
2015-08-17 14:47:45	82007
2015-08-17 14:47:46	85396
2015-08-17 14:47:47	88155
2015-08-17 14:47:48	91164
2015-08-17 14:47:49	94253
2015-08-17 14:47:50	96892
2015-08-17 14:47:51	100078
2015-08-17 14:47:52	103313
2015-08-17 14:47:53	105892
2015-08-17 14:47:54	108906
2015-08-17 14:47:55	112033
2015-08-17 14:47:57	114968
2015-08-17 14:47:58	117767
2015-08-17 14:47:59	120826
2015-08-17 14:48:00	123509
2015-08-17 14:48:01	126115
2015-08-17 14:48:02	129242
2015-08-17 14:48:03	132864
2015-08-17 14:48:04	135452
2015-08-17 14:48:05	138912
2015-08-17 14:48:06	141953
2015-08-17 14:48:08	143990
2015-08-17 14:48:09	146965
2015-08-17 14:48:10	149881
2015-08-17 14:48:11	152615
2015-08-17 14:48:12	155627
2015-08-17 14:48:13	158145
2015-08-17 14:48:14	161261
2015-08-17 14:48:15	164286
2015-08-17 14:48:17	167110
2015-08-17 14:48:18	169892
2015-08-17 14:48:19	172709
2015-08-17 14:48:20	175549
2015-08-17 14:48:21	178546
2015-08-17 14:48:22	181466
2015-08-17 14:48:23	184422
2015-08-17 14:48:24	187180
2015-08-17 14:48:25	189780
2015-08-17 14:48:27	192690
2015-08-17 14:48:28	195586
2015-08-17 14:48:29	198257
2015-08-17 14:48:30	201188
2015-08-17 14:48:31	203822
2015-08-17 14:48:32	206517
2015-08-17 14:48:33	209172
2015-08-17 14:48:35	211558
2015-08-17 14:48:36	214097
2015-08-17 14:48:37	216817
2015-08-17 14:48:38	218723
2015-08-17 14:48:39	221232
2015-08-17 14:48:40	223941
2015-08-17 14:48:41	226479
2015-08-17 14:48:42	229151
2015-08-17 14:48:43	231534
2015-08-17 14:48:44	234010
2015-08-17 14:48:46	236548
2015-08-17 14:48:47	238965
2015-08-17 14:48:48	241439
2015-08-17 14:48:49	243877
2015-08-17 14:48:50	246237
2015-08-17 14:48:51	248515
2015-08-17 14:48:52	250912
2015-08-17 14:48:53	253378
2015-08-17 14:48:54	255629
2015-08-17 14:48:55	257985
2015-08-17 14:48:57	260237
2015-08-17 14:48:58	262779
2015-08-17 14:48:59	265211
2015-08-17 14:49:00	267555
2015-08-17 14:49:01	270024
2015-08-17 14:49:02	272596
2015-08-17 14:49:03	274825
2015-08-17 14:49:04	277302
2015-08-17 14:49:06	279589
2015-08-17 14:49:07	282374
2015-08-17 14:49:08	284084
2015-08-17 14:49:09	286470
2015-08-17 14:49:10	288651
2015-08-17 14:49:11	291424
2015-08-17 14:49:13	293638
2015-08-17 14:49:14	296118
2015-08-17 14:49:15	298418
2015-08-17 14:49:16	300673
2015-08-17 14:49:17	303037
2015-08-17 14:49:18	305696
2015-08-17 14:49:19	307951
2015-08-17 14:49:21	310149
2015-08-17 14:49:22	312616
2015-08-17 14:49:23	315070
2015-08-17 14:49:24	317510
2015-08-17 14:49:25	319661
2015-08-17 14:49:26	321889
2015-08-17 14:49:27	324183
2015-08-17 14:49:29	326553
2015-08-17 14:49:30	328776
2015-08-17 14:49:31	331114
2015-08-17 14:49:32	333439
2015-08-17 14:49:33	336347
2015-08-17 14:49:35	338817
2015-08-17 14:49:36	341117
2015-08-17 14:49:37	343470
2015-08-17 14:49:39	346124
2015-08-17 14:49:40	348248
2015-08-17 14:49:41	350744
2015-08-17 14:49:42	353120
2015-08-17 14:49:44	355518
2015-08-17 14:49:45	357435
2015-08-17 14:49:46	359724
2015-08-17 14:49:47	362139
2015-08-17 14:49:48	364712
2015-08-17 14:49:50	366673
2015-08-17 14:49:51	369231
2015-08-17 14:49:52	371648
2015-08-17 14:49:53	374030
2015-08-17 14:49:55	376238
2015-08-17 14:49:56	378448
2015-08-17 14:49:58	381472
2015-08-17 14:49:59	383896
2015-08-17 14:50:00	386169
2015-08-17 14:50:01	388441
2015-08-17 14:50:03	391466
2015-08-17 14:50:04	393918
2015-08-17 14:50:06	396383
2015-08-17 14:50:07	398584
2015-08-17 14:50:08	400057
2015-08-17 14:50:10	402830
2015-08-17 14:50:11	405414
2015-08-17 14:50:12	407579
2015-08-17 14:50:14	410303
2015-08-17 14:50:15	412701
2015-08-17 14:50:17	415175
2015-08-17 14:50:18	418007
2015-08-17 14:50:20	420172
2015-08-17 14:50:21	422509
2015-08-17 14:50:22	424858
2015-08-17 14:50:24	427189
2015-08-17 14:50:25	429921
2015-08-17 14:50:27	432022
2015-08-17 14:50:28	434856
2015-08-17 14:50:30	437260
2015-08-17 14:50:31	439299
2015-08-17 14:50:32	441551
2015-08-17 14:50:34	444208
2015-08-17 14:50:35	446470
2015-08-17 14:50:36	448747
2015-08-17 14:50:38	450771
2015-08-17 14:50:39	453071
2015-08-17 14:50:41	455656
2015-08-17 14:50:43	458977
2015-08-17 14:50:44	461982
2015-08-17 14:50:46	463905
2015-08-17 14:50:47	466646
2015-08-17 14:50:49	469014
2015-08-17 14:50:50	471484
2015-08-17 14:50:51	473613
2015-08-17 14:50:53	476203
2015-08-17 14:50:55	479496
2015-08-17 14:50:56	482388
2015-08-17 14:50:58	485117
2015-08-17 14:51:00	487954
2015-08-17 14:51:01	490671
2015-08-17 14:51:03	493703
2015-08-17 14:51:05	496892
2015-08-17 14:51:07	499465
2015-08-17 14:51:08	501549
2015-08-17 14:51:10	504367
2015-08-17 14:51:12	507103
2015-08-17 14:51:14	510526
2015-08-17 14:51:17	515303
2015-08-17 14:51:21	521894
2015-08-17 14:51:26	530137
2015-08-17 14:51:32	539106
2015-08-17 14:51:38	547181
2015-08-17 14:51:44	555368
2015-08-17 14:51:50	564287
2015-08-17 14:52:00	571327
2015-08-17 14:52:08	576886
2015-08-17 14:52:17	584971
2015-08-17 14:52:30	593866
2015-08-17 14:52:45	603067
2015-08-17 14:53:00	610669
2015-08-17 14:53:12	619935
2015-08-17 14:53:27	629519
2015-08-17 14:53:36	640120
2015-08-17 14:53:45	648370
2015-08-17 14:53:54	658776
2015-08-17 14:54:02	669441
2015-08-17 14:54:11	680827
2015-08-17 14:54:19	692531
2015-08-17 14:54:28	704634
2015-08-17 14:54:36	716582
2015-08-17 14:54:45	727850
2015-08-17 14:54:55	740079
2015-08-17 14:55:04	752439
2015-08-17 14:55:14	765799
2015-08-17 14:55:24	779367
2015-08-17 14:55:35	793047
2015-08-17 14:55:46	807114
2015-08-17 14:55:57	821197
2015-08-17 14:56:08	835510
2015-08-17 14:56:19	850526
2015-08-17 14:56:31	865945
2015-08-17 14:56:43	882439
2015-08-17 14:56:56	898957
2015-08-17 14:57:09	915334
2015-08-17 14:57:22	930690
2015-08-17 14:57:36	948018
2015-08-17 14:57:49	965619
2015-08-17 14:58:04	983318
2015-08-17 14:58:18	1001455
2015-08-17 14:58:34	1020361
2015-08-17 14:58:49	1039481
2015-08-17 14:59:08	1058540
2015-08-17 14:59:22	1078373
2015-08-17 14:59:41	1098075
2015-08-17 14:59:58	1116828
2015-08-17 15:00:22	1132278
2015-08-17 15:00:40	1150230
2015-08-17 15:01:04	1170408
2015-08-17 15:01:19	1189920
2015-08-17 15:01:35	1210953
2015-08-17 15:02:02	1232646
2015-08-17 15:02:21	1254488
2015-08-17 15:02:43	1276881
2015-08-17 15:03:08	1298631
2015-08-17 15:03:29	1321854
2015-08-17 15:03:51	1345190
2015-08-17 15:04:17	1369331
2015-08-17 15:04:47	1393978
2015-08-17 15:05:16	1419433
2015-08-17 15:05:43	1445365
2015-08-17 15:06:13	1472243
2015-08-17 15:06:43	1500496
2015-08-17 15:07:14	1527636
2015-08-17 15:07:46	1556049
2015-08-17 15:08:11	1585068
2015-08-17 15:08:46	1615147
2015-08-17 15:09:23	1645297
2015-08-17 15:09:57	1674846
2015-08-17 15:10:33	1699164
2015-08-17 15:11:07	1725130
2015-08-17 15:11:47	1751163
2015-08-17 15:12:29	1779645
2015-08-17 15:13:08	1811475
2015-08-17 15:13:49	1844230
2015-08-17 15:14:40	1877441
2015-08-17 15:15:29	1911534
2015-08-17 15:16:11	1946028
2015-08-17 15:16:53	1980809
2015-08-17 15:17:52	2015737
2015-08-17 15:19:03	2038238
2015-08-17 15:19:36	2068056
2015-08-17 15:20:29	2100438
2015-08-17 15:21:25	2133327
2015-08-17 15:22:22	2165385
2015-08-17 15:23:16	2198877
2015-08-17 15:24:04	2234172
2015-08-17 15:25:00	2269305
2015-08-17 15:25:59	2305640
2015-08-17 15:27:02	2341490
2015-08-17 15:28:18	2378192
2015-08-17 15:28:57	2421101
2015-08-17 15:30:09	2464654
2015-08-17 15:30:51	2509459
2015-08-17 15:32:00	2554942
2015-08-17 15:33:07	2601504
2015-08-17 15:33:51	2648653
2015-08-17 15:34:54	2695903
2015-08-17 15:36:00	2745304
2015-08-17 15:37:08	2794920
2015-08-17 15:38:25	2839494
2015-08-17 15:39:39	2889516
2015-08-17 15:40:50	2937654
2015-08-17 15:41:42	2989640
2015-08-17 15:43:26	3043707
2015-08-17 15:44:40	3098344
2015-08-17 15:46:10	3154827
2015-08-17 15:47:37	3212858
2015-08-17 15:48:57	3269498
2015-08-17 15:50:49	3330392
2015-08-17 15:52:30	3392017
2015-08-17 15:54:34	3455839
2015-08-17 15:56:16	3520751
2015-08-17 15:58:15	3588173
2015-08-17 16:00:26	3656376
2015-08-17 16:02:26	3725983
2015-08-17 16:04:49	3795094
2015-08-17 16:07:00	3863534
2015-08-17 16:09:19	3931787
2015-08-17 16:11:34	4002822
2015-08-17 16:13:53	4079203
2015-08-17 16:16:15	4157139
2015-08-17 16:18:30	4234352
2015-08-17 16:20:58	4308895
2015-08-17 16:23:10	4389840
2015-08-17 16:25:15	4471312
2015-08-17 16:27:43	4551214
2015-08-17 16:29:51	4636599
2015-08-17 16:32:09	4722523
2015-08-17 16:34:35	4809436
2015-08-17 16:36:50	4898577
2015-08-17 16:39:10	4984458
2015-08-17 16:40:09	5000000
